0,0,0,1.5,0,0,0,0,0,0,0,0,0
0.02,1.2406e-06,0,1.5,0,0.00018563,0,0,0,0.01847,0,0,0
0.04,9.8506e-06,0,1.5,0,0.00073508,0,0,0,0.036383,0,0,0
0.06,3.2995e-05,0,1.5,0,0.0016373,0,0,0,0.053744,0,0,0
0.08,7.7619e-05,0,1.5,0,0.0028812,0,0,0,0.07056,0,0,0
0.1,0.00015045,0,1.5,0,0.0044561,0,0,0,0.086836,0,0,0
0.12,0.000258,0,1.5,0,0.0063511,0,0,0,0.10258,0,0,0
0.14,0.00040656,0,1.5,0,0.0085556,0,0,0,0.11779,0,0,0
0.16,0.00060221,0,1.5,0,0.011059,0,0,0,0.13248,0,0,0
0.18,0.00085085,0,1.5,0,0.013851,0,0,0,0.14665,0,0,0
0.2,0.0011581,0,1.5,0,0.016922,0,0,0,0.16031,0,0,0
0.22,0.0015295,0,1.5,0,0.020261,0,0,0,0.17347,0,0,0
0.24,0.0019703,0,1.5,0,0.023857,0,0,0,0.18612,0,0,0
0.26,0.0024855,0,1.5,0,0.027702,0,0,0,0.19828,0,0,0
0.28,0.0030799,0,1.5,0,0.031785,0,0,0,0.20995,0,0,0
0.3,0.0037584,0,1.5,0,0.036097,0,0,0,0.22113,0,0,0
0.32,0.0045253,0,1.5,0,0.040627,0,0,0,0.23184,0,0,0
0.34,0.0053849,0,1.5,0,0.045367,0,0,0,0.24207,0,0,0
0.36,0.0063413,0,1.5,0,0.050307,0,0,0,0.25184,0,0,0
0.38,0.0073984,0,1.5,0,0.055438,0,0,0,0.26115,0,0,0
0.4,0.00856,0,1.5,0,0.06075,0,0,0,0.27,0,0,0
0.42,0.0098296,0,1.5,0,0.066235,0,0,0,0.2784,0,0,0
0.44,0.01121,0,1.5,0,0.071883,0,0,0,0.28636,0,0,0
0.46,0.012706,0,1.5,0,0.077686,0,0,0,0.29388,0,0,0
0.48,0.014319,0,1.5,0,0.083635,0,0,0,0.30096,0,0,0
0.5,0.016052,0,1.5,0,0.089722,0,0,0,0.30762,0,0,0
0.52,0.017909,0,1.5,0,0.095937,0,0,0,0.31385,0,0,0
0.54,0.019891,0,1.5,0,0.10227,0,0,0,0.31967,0,0,0
0.56,0.022,0,1.5,0,0.10872,0,0,0,0.32508,0,0,0
0.58,0.02424,0,1.5,0,0.11527,0,0,0,0.33008,0,0,0
0.6,0.026612,0,1.5,0,0.12192,0,0,0,0.33469,0,0,0
0.62,0.029118,0,1.5,0,0.12866,0,0,0,0.3389,0,0,0
0.64,0.031759,0,1.5,0,0.13548,0,0,0,0.34272,0,0,0
0.66,0.034537,0,1.5,0,0.14236,0,0,0,0.34616,0,0,0
0.68,0.037454,0,1.5,0,0.14932,0,0,0,0.34922,0,0,0
0.7,0.04051,0,1.5,0,0.15633,0,0,0,0.35191,0,0,0
0.72,0.043707,0,1.5,0,0.16339,0,0,0,0.35424,0,0,0
0.74,0.047046,0,1.5,0,0.1705,0,0,0,0.35621,0,0,0
0.76,0.050528,0,1.5,0,0.17764,0,0,0,0.35782,0,0,0
0.78,0.054152,0,1.5,0,0.18481,0,0,0,0.35908,0,0,0
0.8,0.05792,0,1.5,0,0.192,0,0,0,0.36,0,0,0
0.82,0.061832,0,1.5,0,0.19921,0,0,0,0.36058,0,0,0
0.84,0.065888,0,1.5,0,0.20642,0,0,0,0.36083,0,0,0
0.86,0.070089,0,1.5,0,0.21364,0,0,0,0.36076,0,0,0
0.88,0.074434,0,1.5,0,0.22085,0,0,0,0.36036,0,0,0
0.9,0.078923,0,1.5,0,0.22805,0,0,0,0.35965,0,0,0
0.92,0.083556,0,1.5,0,0.23523,0,0,0,0.35863,0,0,0
0.94,0.088332,0,1.5,0,0.24239,0,0,0,0.3573,0,0,0
0.96,0.093251,0,1.5,0,0.24952,0,0,0,0.35568,0,0,0
0.98,0.098313,0,1.5,0,0.25662,0,0,0,0.35376,0,0,0
1,0.10352,0,1.5,0,0.26367,0,0,0,0.35156,0,0,0
1.02,0.10886,0,1.5,0,0.27068,0,0,0,0.34908,0,0,0
1.04,0.11434,0,1.5,0,0.27763,0,0,0,0.34632,0,0,0
1.06,0.11996,0,1.5,0,0.28453,0,0,0,0.34329,0,0,0
1.08,0.12572,0,1.5,0,0.29136,0,0,0,0.34,0,0,0
1.1,0.13162,0,1.5,0,0.29813,0,0,0,0.33645,0,0,0
1.12,0.13765,0,1.5,0,0.30482,0,0,0,0.33264,0,0,0
1.14,0.14381,0,1.5,0,0.31143,0,0,0,0.32859,0,0,0
1.16,0.1501,0,1.5,0,0.31796,0,0,0,0.32429,0,0,0
1.18,0.15653,0,1.5,0,0.3244,0,0,0,0.31976,0,0,0
1.2,0.16308,0,1.5,0,0.33075,0,0,0,0.315,0,0,0
1.22,0.16976,0,1.5,0,0.337,0,0,0,0.31001,0,0,0
1.24,0.17656,0,1.5,0,0.34315,0,0,0,0.30481,0,0,0
1.26,0.18348,0,1.5,0,0.34919,0,0,0,0.29939,0,0,0
1.28,0.19053,0,1.5,0,0.35512,0,0,0,0.29376,0,0,0
1.3,0.19769,0,1.5,0,0.36094,0,0,0,0.28793,0,0,0
1.32,0.20496,0,1.5,0,0.36664,0,0,0,0.2819,0,0,0
1.34,0.21235,0,1.5,0,0.37222,0,0,0,0.27568,0,0,0
1.36,0.21985,0,1.5,0,0.37767,0,0,0,0.26928,0,0,0
1.38,0.22746,0,1.5,0,0.38299,0,0,0,0.2627,0,0,0
1.4,0.23517,0,1.5,0,0.38817,0,0,0,0.25594,0,0,0
1.42,0.24298,0,1.5,0,0.39322,0,0,0,0.24901,0,0,0
1.44,0.2509,0,1.5,0,0.39813,0,0,0,0.24192,0,0,0
1.46,0.25891,0,1.5,0,0.4029,0,0,0,0.23467,0,0,0
1.48,0.26701,0,1.5,0,0.40752,0,0,0,0.22727,0,0,0
1.5,0.27521,0,1.5,0,0.41199,0,0,0,0.21973,0,0,0
1.52,0.28349,0,1.5,0,0.41631,0,0,0,0.21204,0,0,0
1.54,0.29186,0,1.5,0,0.42047,0,0,0,0.20422,0,0,0
1.56,0.30031,0,1.5,0,0.42447,0,0,0,0.19627,0,0,0
1.58,0.30884,0,1.5,0,0.42832,0,0,0,0.18819,0,0,0
1.6,0.31744,0,1.5,0,0.432,0,0,0,0.18,0,0,0
1.62,0.32612,0,1.5,0,0.43552,0,0,0,0.17169,0,0,0
1.64,0.33486,0,1.5,0,0.43887,0,0,0,0.16328,0,0,0
1.66,0.34367,0,1.5,0,0.44205,0,0,0,0.15477,0,0,0
1.68,0.35254,0,1.5,0,0.44506,0,0,0,0.14616,0,0,0
1.7,0.36147,0,1.5,0,0.44789,0,0,0,0.13746,0,0,0
