0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,9.8506e-06,9.8506e-06,0,0,0.0014702,0.0014702,0,0,0.14553,0.14553,0,0
0.04,7.7619e-05,7.7619e-05,0,0,0.0057624,0.0057624,0,0,0.28224,0.28224,0,0
0.06,0.000258,0.000258,0,0,0.012702,0.012702,0,0,0.41031,0.41031,0,0
0.08,0.00060221,0.00060221,0,0,0.022118,0.022118,0,0,0.52992,0.52992,0,0
0.1,0.0011581,0.0011581,0,0,0.033844,0.033844,0,0,0.64125,0.64125,0,0
0.12,0.0019703,0.0019703,0,0,0.047714,0.047714,0,0,0.74448,0.74448,0,0
0.14,0.0030799,0.0030799,0,0,0.06357,0.06357,0,0,0.83979,0.83979,0,0
0.16,0.0045253,0.0045253,0,0,0.081254,0.081254,0,0,0.92736,0.92736,0,0
0.18,0.0063413,0.0063413,0,0,0.10061,0.10061,0,0,1.0074,1.0074,0,0
0.2,0.00856,0.00856,0,0,0.1215,0.1215,0,0,1.08,1.08,0,0
0.22,0.01121,0.01121,0,0,0.14377,0.14377,0,0,1.1454,1.1454,0,0
0.24,0.014319,0.014319,0,0,0.16727,0.16727,0,0,1.2038,1.2038,0,0
0.26,0.017909,0.017909,0,0,0.19187,0.19187,0,0,1.2554,1.2554,0,0
0.28,0.022,0.022,0,0,0.21744,0.21744,0,0,1.3003,1.3003,0,0
0.3,0.026612,0.026612,0,0,0.24384,0.24384,0,0,1.3388,1.3388,0,0
0.32,0.031759,0.031759,0,0,0.27095,0.27095,0,0,1.3709,1.3709,0,0
0.34,0.037454,0.037454,0,0,0.29864,0.29864,0,0,1.3969,1.3969,0,0
0.36,0.043707,0.043707,0,0,0.32679,0.32679,0,0,1.417,1.417,0,0
0.38,0.050528,0.050528,0,0,0.35528,0.35528,0,0,1.4313,1.4313,0,0
0.4,0.05792,0.05792,0,0,0.384,0.384,0,0,1.44,1.44,0,0
0.42,0.065888,0.065888,0,0,0.41284,0.41284,0,0,1.4433,1.4433,0,0
0.44,0.074434,0.074434,0,0,0.4417,0.4417,0,0,1.4414,1.4414,0,0
0.46,0.083556,0.083556,0,0,0.47047,0.47047,0,0,1.4345,1.4345,0,0
0.48,0.093251,0.093251,0,0,0.49905,0.49905,0,0,1.4227,1.4227,0,0
0.5,0.10352,0.10352,0,0,0.52734,0.52734,0,0,1.4062,1.4062,0,0
0.52,0.11434,0.11434,0,0,0.55527,0.55527,0,0,1.3853,1.3853,0,0
0.54,0.12572,0.12572,0,0,0.58273,0.58273,0,0,1.36,1.36,0,0
0.56,0.13765,0.13765,0,0,0.60964,0.60964,0,0,1.3306,1.3306,0,0
0.58,0.1501,0.1501,0,0,0.63592,0.63592,0,0,1.2972,1.2972,0,0
0.6,0.16308,0.16308,0,0,0.6615,0.6615,0,0,1.26,1.26,0,0
0.62,0.17656,0.17656,0,0,0.6863,0.6863,0,0,1.2192,1.2192,0,0
0.64,0.19053,0.19053,0,0,0.71025,0.71025,0,0,1.175,1.175,0,0
0.66,0.20496,0.20496,0,0,0.73328,0.73328,0,0,1.1276,1.1276,0,0
0.68,0.21985,0.21985,0,0,0.75533,0.75533,0,0,1.0771,1.0771,0,0
0.7,0.23517,0.23517,0,0,0.77634,0.77634,0,0,1.0237,1.0237,0,0
0.72,0.2509,0.2509,0,0,0.79626,0.79626,0,0,0.96768,0.96768,0,0
0.74,0.26701,0.26701,0,0,0.81503,0.81503,0,0,0.90909,0.90909,0,0
0.76,0.28349,0.28349,0,0,0.83261,0.83261,0,0,0.84816,0.84816,0,0
0.78,0.30031,0.30031,0,0,0.84895,0.84895,0,0,0.78507,0.78507,0,0
0.8,0.31744,0.31744,0,0,0.864,0.864,0,0,0.72,0.72,0,0
0.82,0.33486,0.33486,0,0,0.87773,0.87773,0,0,0.65313,0.65313,0,0
0.84,0.35254,0.35254,0,0,0.89011,0.89011,0,0,0.58464,0.58464,0,0
0.86,0.37045,0.37045,0,0,0.90111,0.90111,0,0,0.51471,0.51471,0,0
0.88,0.38858,0.38858,0,0,0.91069,0.91069,0,0,0.44352,0.44352,0,0
0.9,0.40687,0.40687,0,0,0.91884,0.91884,0,0,0.37125,0.37125,0,0
0.92,0.42532,0.42532,0,0,0.92554,0.92554,0,0,0.29808,0.29808,0,0
0.94,0.44388,0.44388,0,0,0.93076,0.93076,0,0,0.22419,0.22419,0,0
0.96,0.46254,0.46254,0,0,0.9345,0.9345,0,0,0.14976,0.14976,0,0
0.98,0.48125,0.48125,0,0,0.93675,0.93675,0,0,0.07497,0.07497,0,0
1,0.5,0.5,0,0,0.9375,0.9375,0,0,0,0,0,0
1.02,0.51875,0.51875,0,0,0.93675,0.93675,0,0,-0.07497,-0.07497,0,0
1.04,0.53746,0.53746,0,0,0.9345,0.9345,0,0,-0.14976,-0.14976,0,0
1.06,0.55612,0.55612,0,0,0.93076,0.93076,0,0,-0.22419,-0.22419,0,0
