time,pos_x,pos_y,pos_z,yaw,vel_x,vel_y,vel_z,vel_yaw,acc_x,acc_y,acc_z,acc_yaw
0.6436781609195402,0.7028259190298733,0.6747483950969321,0.8979598818992021,0.05322406277403352,1.5776614736439192,1.614377728259877,0.1411238417446139,-0.07999748478501531,-2.4705332350836096,-1.7194863225334514,2.736121309186472,-1.4326801932466013
0.6637931034482758,0.7338692459263597,0.7066773239296832,0.9013326519453304,0.05133664956455122,1.5259286018068599,1.5778186169225394,0.1962783691586112,-0.10877404848909637,-2.6932158863598543,-1.9283588299933871,2.7736350892723474,-1.4417171394567438
0.6839080459770115,0.763837295688834,0.7378366113470233,0.9058136886515452,0.04887322805838176,1.4703346822959056,1.537583798377403,0.2518317701910613,-0.13753045854417761,-2.855621921678997,-2.0861678398640273,2.775527600691233,-1.4303973128007508
0.7040229885057471,0.7926653091193274,0.7681633115856938,0.9114036528083462,0.045838379689296715,1.412146212277844,1.4947478947832114,0.3070427552481889,-0.16584352856018433,-2.95165485627649,-2.1875781314496336,2.7389124213993803,-1.3971156200034232
0.7241379310344828,0.8203150762601598,0.7976170383697505,0.9180878021299488,0.0422454706375242,1.3527516186147548,1.4504922327126235,0.36111230629534097,-0.19325797028153766,-2.9752182053877685,-2.227254484054454,2.6609031293530596,-1.3402669677895604
0.7442528735632183,0.8467773749878454,0.8261820989988413,0.9258348366854658,0.03811729386705889,1.293661257864006,1.4061048431522112,0.4131836768569903,-0.21928639358715515,-2.9202154842482777,-2.1998616769827466,2.538613302508531,-1.2582462628839621
0.764367816091954,0.8720744096069989,0.8538696284364847,0.9345957443300915,0.033486711162972235,1.236507416278259,1.362980461502462,0.46234239201673555,-0.24340930649045,-2.7805502080934676,-2.1000644895387737,2.3691565188220496,-1.1494484120114288
0.7844827586206896,0.8962622494442409,0.8807197233983481,0.944302646136283,0.028397295168722428,1.183044309805466,1.3226205275777796,0.5076162484173006,-0.2650751151393314,-2.550125892158776,-1.9225277010267847,2.14964635624988,-1.0122683218967605
0.8045977011494253,0.9194332674421044,0.9068035764405266,0.9548676418249438,0.022903971423464474,1.1351480840888706,1.2866331856064823,0.547975314260535,-0.28370012381620485,-2.2228460516796478,-1.6619160907510366,1.8771963927482815,-0.8451008992647562
0.8247126436781609,0.9417185787529395,0.9322256100478197,0.9661816551966045,0.017073660399360365,1.0948168144670067,1.2567332842308017,0.5823319293074114,-0.29866853493797146,-1.7926142018915332,-1.3128944380157916,1.548920206273511,-0.6463410508402165
0.8448275862068966,0.9632904793328205,0.9571256107220117,0.9781132795626074,0.010985919538889092,1.0641705059736992,1.2347423765068852,0.6095407048780286,-0.30933244905602864,-1.253333858029869,-0.8701275221253013,1.161931374781835,-0.41438368334794173
0.8649425287356322,0.9843648845354508,0.9816808630701487,0.9905076231762878,0.004733585292156771,1.0454510933380659,1.222588719904796,0.6283985238516133,-0.31501186485626964,-0.5989085353300947,-0.3282801223838163,0.7133434762295252,-0.1476237035127319
0.8850574712643678,1.0052032280946839,1.0061076804604114,1.0031865991760824,-0.0015767660755002702,1.040696460320614,1.2219435244287573,0.6385106188966921,-0.3151040705360267,0.044593875242519176,0.1711271881010933,0.5462003529627043,0.11126427695151826
0.9051724137931034,1.0260445865541947,1.0305868686978485,1.0161195928292241,-0.007847565694680824,1.0443295250971998,1.2262629045611129,0.6573721590773668,-0.31153460883912243,0.31167017131152774,0.2574274165791141,1.3213109027109529,0.2436558183820628
0.9252873563218391,1.0470092390520704,1.0551683698748469,1.0295774690427524,-0.014021301422821097,1.0528884611409506,1.232109015677658,0.6906346948654766,-0.3054375250632524,0.5375255625618999,0.3239868329174049,1.9871674315112053,0.3640942704363805
0.9454022988505747,1.06818759665693,1.0798788450672194,1.0438267439317472,-0.0200497843219817,1.0655695239916696,1.2390982343194274,0.73616519691035,-0.29704781386064416,0.724227412611114,0.37192471549851036,2.5489750461915994,0.472986346644151
0.9655172413793103,1.089654409020915,1.104737506737279,1.059092314045642,-0.025889444004561866,1.0816103164615045,1.2468693225951013,0.791934737997863,-0.286592335612932,0.8738430850766736,0.4023603427050464,3.0119388535803084,0.5707387605350529
0.985632183908046,1.1114695913251313,1.1297565664451876,1.0755595384109538,-0.03150116594788758,1.1002897886349612,1.255083428181015,0.8560184930504711,-0.2742898164311566,0.9884399435761348,0.41641299291959344,3.381263960505505,0.657758225638765
1.0057471264367817,1.1336790512251007,1.154941682560311,1.093376320574014,-0.0368501288087997,1.1209282378688936,1.263424084321156,0.9265957391271818,-0.26035084815576504,1.0700853517269695,0.4152019445247106,3.6621554737953272,0.7344514554849672
