time,pos_x,pos_y,pos_z,yaw,vel_x,vel_y,vel_z,vel_yaw,acc_x,acc_y,acc_z,acc_yaw
0.0,-2.0000000000000018,-2.0000000000000018,1.500000000000001,-2.527508566378537e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020072992700729927,-1.9999929278169741,-1.9999806988727218,1.5000074684062086,1.5013603120179316e-06,0.0010564902587684153,0.00287954676323922,0.0011138215480509747,0.00022416752262873128,0.10478315999161514,0.2848370297165699,0.11009721533254106,0.022209866598539955
0.040145985401459854,-1.9999441139699161,-1.9998480796437108,1.5000587216477772,1.1845709301829176e-05,0.004157006406097124,0.011270139157232037,0.004353078459223341,0.0008802030716120028,0.20441832094785234,0.5511727547182703,0.21257290755350827,0.04319099434764163
0.06021897810218978,-1.9998137012480297,-1.9994955943846422,1.5001947558758466,3.9426336411486794e-05,0.009199532386786311,0.02480584258625563,0.009567102545772761,0.0019437833726923392,0.2989998754196385,0.7994163248627925,0.3076033041116583,0.06296853352043469
0.08029197080291971,-1.9995638538831058,-1.9988239320291277,1.5004535891232857,9.215509565254563e-05,0.0160839399966591,0.04312890545174702,0.016608750168928897,0.0033910881570748635,0.3886222159579078,1.0299768900078203,0.395364632455723,0.08156763439004876
0.10036496350364964,-1.999158719792512,-1.9977408547127824,1.5008703317956826,0.000177472465715289,0.024711988882551356,0.0658897591522893,0.02533440223889896,0.005198800161427294,0.47337973511358006,1.2432636000110273,0.47603312003445725,0.09901344722961364
0.12043795620437955,-1.9985643928221675,-1.9961610341132754,1.5014772571623158,0.00030235761007798054,0.034987326542324095,0.09274701808362676,0.03560396421486326,0.007344105127879945,0.5533668254375822,1.439685604730101,0.5497849942966071,0.11533112231225891
0.14051094890510948,-1.997748874989523,-1.9940058877903895,1.502303871847138,0.000473338437116116,0.04681548832485152,0.12336747963865198,0.04728086610497701,0.009804691804025718,0.6286778794808431,1.6196520540227164,0.6167964826909202,0.13054580991111425
0.16058394160583941,-1.996682038726545,-1.9912034155260812,1.5033769863197568,0.000696501660211675,0.06010389743002544,0.1574261242074098,0.060232062466373186,0.012558751942920113,0.6994072897942895,1.783572097746558,0.6772438126661429,0.14468266029930935
0.18065693430656934,-1.995335589122688,-1.9876880356645314,1.5047207853864095,0.0009775028578623735,0.07476186490876285,0.1946061151771063,0.07432803240515429,0.015584980303081222,0.7656494489288432,1.9318548857593092,0.7313032116710207,0.15776682374997392
0.20072992700729927,-1.9936830261678795,-1.983400421452205,1.506356898680946,0.0013215765337909143,0.09070058966299299,0.23459879893209315,0.08944277957640333,0.018862574648489727,0.8274987494354382,2.064909567918651,0.7791509071542984,0.1698234505362375
0.2208029197080292,-1.9916996069955009,-1.9782873373779126,1.5083044711558091,0.0017335461770542418,0.10783315844566699,0.27710370485388097,0.10545383218417415,0.022371235748588916,0.8850495838649944,2.183145294082263,0.820963126564727,0.18087769093122996
0.2408759124087591,-1.98936230812536,-1.972301475512858,1.5105802335730107,0.0022178343221527885,0.12607454586075198,0.3218285453211301,0.12224224298149769,0.02609116737828464,0.9383963447684407,2.286971214107827,0.8569160973510508,0.19095469520808087
0.26094890510948904,-1.9866497877066767,-1.9654012918507018,1.5131985729951125,0.002778472609139734,0.1453416143632361,0.3684892157096574,0.13969258927038045,0.030003076317945382,0.987633424696702,2.3767964778530226,0.8871860469620149,0.20007961363991986
0.28102189781021897,-1.9835423477610634,-1.9575508426476202,1.5161716032762094,0.0034191118437302535,0.16555311425912522,0.4168097943924332,0.157692972901801,0.034088172353402224,1.032855216200708,2.4530302351755346,0.9119492028463719,0.2082775964998767
0.3010948905109489,-1.9800218964254992,-1.9487196207623538,1.519509235552902,0.004143032057410765,0.18662968370544256,0.4665225427395792,0.17613502027571604,0.03832816827594879,1.0741561118313867,2.5160816359330456,0.9313817924528607,0.2155737940610811
0.32116788321167883,-1.9760719101953117,-1.9388823919962699,1.5232192487352814,0.004953152567548189,0.20849384871023113,0.5173679051183727,0.19491388234105517,0.042705279882341324,1.111630504139658,2.5663598299832318,0.9456600432302329,0.22199335659666258
0.34124087591240876,-1.9716773961671612,-1.9280190314334211,1.527307359997906,0.005852042037499193,0.23107002313255248,0.5690945088932443,0.21392823459572297,0.04720222597479867,1.1453727856764555,2.60427396718378,0.9549601826272315,0.2275614343797508
0.3613138686131387,-1.9668248542820146,-1.9161143597805994,1.5317772952707853,0.006841928536719454,0.2542845086824861,0.621459164425778,0.2330802770865998,0.05180222836100229,1.1754773489927013,2.6302331973923687,0.9594584380926063,0.23230317768347564
0.3813868613138686,-1.9615022395681267,-1.9031579797073919,1.5366308597303513,0.007924709600872895,0.27806549492112975,0.6742268650747107,0.2522757344095412,0.05648901185409615,1.2020385866393228,2.64464667046668,0.959331037075102,0.23624373678096672
0.40145985401459855,-1.9556989243840195,-1.8891441121862393,1.541868008290446,0.009101962291940956,0.3023430592606007,0.7271707871959341,0.27142385570937666,0.06124680427268691,1.2251508911672468,2.647923536264394,0.9547542070234665,0.23940826194535347
0.4215328467153285,-1.9494056606614654,-1.874071432832496,1.547486916093298,0.010374953258331826,0.32704916696403474,0.7800722901424939,0.2904374146799106,0.0660603364408438,1.244908655127404,2.6404729446431987,0.9459041753864459,0.24182190344976595
0.4416058394160584,-1.9426145421484597,-1.85794290824448,1.5534840490004995,0.011744648794989708,0.35211767114558423,0.832720916264587,0.3092327095639238,0.0709148421880986,1.2614062710707108,2.622704045460764,0.9329571696127867,0.2435098115673335
